conta;valor;descricao
7;877,29;Deluqoku
60;204,22;Cerata
5;357,93;Sytushi
58;610,28;Hokukaeteneva
11;207,38;Jofaelifinuminy
28;400,46;Xuzheqalybomo
4;656,21;Malacaesho
77;227,68;Bisutaewaelerolu
60;360,92;Carajiqeshejo
17;741,28;Qixexy
56;34,53;Qupucoqyzha
44;651,60;Tygulyruqimogi
48;657,91;Vimitazhawaejysa
7;62,34;Pabeqoto
21;949,89;ZHylaepygoro
14;955,67;Tipisikuxevuky
62;442,45;Tevopae
69;4,64;Sulyku
56;459,11;Hoshaqaeruwa
85;712,29;Paekyhaedu
43;99,55;ZHaegekaema
29;913,97;SHeqykavovo
69;440,44;Vefanae
29;810,84;Worifyvocacu
81;516,09;Rytimy
66;563,17;Jaekaefaezhaegevu
35;479,54;Rimetogyzhujade
67;347,23;Laeqahyjyzhaesi
16;502,76;Jivulae
80;909,62;Humyzhetajaelyfae
50;818,06;Gebogufaego
75;649,86;Cejytymu
99;300,51;Dyhicoredomo
90;507,79;Taelytoshazhaqate
66;363,18;Lijeguriko
72;256,89;Xojaeledaesohijo
1;927,48;Jurubaguhaefae
5;512,74;Taenesylopeve
20;416,76;Wegoqo
94;47,53;Xeshebu
96;599,18;Raecicaejyseraere
34;392,36;Wufezholo
77;809,31;ZHyjipae
46;865,50;Loritirewosy
98;804,86;Gaecizhilyzho
67;276,09;Fiwyfyku
62;534,84;Telexo
28;535,88;Sesyzhipaeshybu
53;813,30;Xyvaezhimae
90;232,56;Fateti
1;497,97;Tyshimaegaqira
18;338,17;Midaenowa
59;915,14;Rulysho
73;734,73;Xawezhamuqywawi
29;600,52;Hugebashi
67;509,63;Lygekurelo
96;633,40;Rihodo
55;104,23;Jytanuryci
93;838,58;Gexetoduru
43;912,25;Dabaedo
90;341,43;Rujaegexy
35;63,22;Ruqenaefo
12;305,51;Xirimysocakypo
23;747,77;Qucaemaesiwa
27;941,54;Qolyce
42;784,20;Xavyzhugituve
50;414,25;Fyqobukyxiwu
47;42,62;Wowogycoshoqy
58;48,09;Cujogikiraco
17;193,79;Vaeshushaegysiro
2;982,47;Tikaezhycu
66;100,96;Localidilivese
58;872,52;ZHugaejyropo
98;60,57;Naebofyloce
69;297,34;Ripyhojezhyqaely
84;990,13;Sizhufe
32;177,95;Gymywuwu
39;75,43;Cubura
9;20,48;Henyvusily
56;383,58;Paegaejae
83;115,79;Tosatihopy
91;202,69;Sonisasejufasha
63;797,89;Raevoniro
86;550,41;Qaewaeli
46;206,48;Mupupuqyxymale
74;71,23;Nagegae
27;358,60;Bykivigaeri
60;591,28;Caefosirasaky
58;912,81;Taexehi
18;30,51;Nyxafevy
87;33,20;Caehybaeshagylae
90;375,50;Letocaesaelylozho
15;559,09;Jujaelyfyzhoty
4;884,36;Hylilomushunuma
80;101,66;Luluraxygoheqo
96;617,59;Saejyhe
97;250,25;Dyxozhesae
54;748,60;Hushydotudowoce
17;894,71;Jaegaevalela
90;211,27;Waeveqonaelae
85;302,05;Lakolutura
46;230,95;Bybijaezhafadyta
92;390,18;Kohaewoshe
42;283,03;Napodaenaehylushae
51;928,91;Misinykaekyri
4;703,14;Sywijyse
8;758,39;Cukuvepuhy
45;450,87;Saeraebaelisaba
23;890,87;Ryxyruquly
63;288,74;Lyhuduzhishy
83;394,81;Paeshywatapezhufi
63;570,21;Loxikesufigagy
63;197,43;Sypezhaedaxehane
64;245,60;Qaecosamilemy
20;198,48;Pafaeshoxaetu
92;955,71;Sehocajiheni
81;514,24;Xurosashudekujy
46;38,73;Laesyvitaelyxehu
50;626,99;SHabijahihe
92;856,81;Pinaedy
43;509,82;Saeshaerakushywipo
43;614,28;Sirecajurive
13;54,89;Lucikagae
34;238,22;SHivigegewywaja
55;119,11;Qaegufuzhuxi
34;184,00;Seximerydejuzhi
98;339,21;Lorivuqefae
82;2,95;Waeqegopixoxeba
29;713,93;Micebisehytasae
48;504,64;Sasidoco
30;112,86;Mylalugaxy
62;390,41;Kefyru
5;826,68;Lalinowy
88;936,38;Julurymaelezha
38;813,29;Faeshojugika
11;668,52;Raekykusico
84;429,98;Tusinokaemae
60;333,03;Tawyjy
96;155,27;Kygywiko
20;790,91;Caekavyritujyvi
31;485,46;Tuxyqazhaebive
67;862,27;Nemaelaedu
30;526,23;Lamypybokyxae
34;437,53;Lowyqe
23;566,55;Gaecaewocabebosae
40;125,48;ZHenykusheve
99;683,99;Moqasujaviha
19;886,63;Vowoxaezhotopu
34;703,59;Ducyrishe
64;379,71;Pydavaeheshaeca
67;982,79;Lacykasoxyha
89;76,05;Suvelaezhaekymae
35;961,69;Locyhekozhae
43;820,22;ZHoshazhuco
72;473,00;Bynaehiwegy
85;917,08;Suvire
43;183,89;Netumolyfydu
52;782,34;SHagaegaposhuqa
55;886,84;Hirosozhuxae
44;933,15;Foshebaenaxyru
46;814,37;Laelaelazhalavu
9;845,40;ZHuxemae
94;804,53;Paewyquzhycyjele
99;740,74;SHumesa
94;762,00;Xinilebape
14;687,66;Hilidexoqijolu
77;266,55;SHeqotenetemy
74;147,06;Kylave
97;735,46;Sahylu
40;18,40;Luzhafugaelae
77;716,24;ZHaelyzhaetuqaeke
96;233,39;Lygoce
47;626,78;Kezhyshorizhosaeshae
29;883,14;Sufymyvokyny
15;749,73;Cyqanexaetuheki
15;857,29;Waqyfaelityki
84;247,69;Divaneru
93;399,30;SHusoxyjae
78;478,87;Lilevywy
21;821,73;Juloqyxojotibo
68;749,00;Jonaezhimu
84;479,17;Haevelezha
53;164,64;Cigucopoqupyxi
44;539,81;Fomaefaroqozhae
75;38,41;Nalosaeme
42;129,75;Diboleliwaeqaery
51;480,79;Bitylibaenaluxa
2;506,52;Leshusyka
47;390,60;Vaezhamucaelae
10;359,19;Coshefesu
81;888,75;Helagage
9;641,68;SHotuqae
84;866,88;Wagufu
33;131,22;Nybaesu
1;798,30;Tiwiru
85;140,13;SHiwupaenubonu
4;115,19;Varesae
62;990,79;Jaenesaekaewalule
55;940,06;Holemuro
60;826,56;Sywumefekalu
65;252,55;Vuwigowy
37;48,09;Petaedojumyga
47;232,66;Dulomecyshyfuso
81;54,12;Mizhocobyshi
54;628,33;Jykowaeco
82;66,21;Jutika
22;579,75;Cipave
9;302,31;Qyrokasata
22;844,43;Bawowisahany
52;868,02;Tugytoquka
54;893,42;Kukojaeqi
72;799,60;Husetyvaemytahe
45;912,50;Taecobu
96;504,74;Cimikycegyvi
36;837,86;Mewuji
87;408,63;Cemagyvegarehe
36;108,77;Nyxawo
72;198,60;SHudytegulamasha
23;599,31;Logagae
38;859,77;Xaxaegosi
28;78,03;Bykezhu
91;825,75;ZHoxotopaezhude
19;596,92;Xylaeroshufe
74;389,64;Faebimyshekilygi
79;211,39;Mashora
58;779,70;Kavaefaecyveni
63;206,85;Tybaesholovae
77;874,03;SHahaerusulykae
39;478,53;Voquzhifotunu
23;96,09;SHaxytuqigexy
38;705,78;ZHalufe
56;551,46;Cawyzho
79;351,59;Tufaebae
72;317,79;Hakuxasaebely
48;290,29;Mutuwo
97;735,08;Pexeqogaekeceny
60;585,40;ZHakisiwifowu
58;894,43;Lelaetuxuke
13;605,61;SHitozhodaejeba
92;322,46;Xoxuzhyweqe
14;742,05;Kokujupy
68;421,54;Bitozhega
42;755,07;Kikyhihisae
50;974,12;Nishodomeshy
3;997,05;Revanykaecebaexu
65;867,98;Baraeragyriwi
15;730,80;Gigola
16;192,91;Kibepae
78;22,30;Saefaesaecaery
71;841,47;SHeqaejyvucae
85;736,01;SHusyvicaxae
57;63,08;Gopoxazho
64;975,23;Nolysyvivaelevy
91;472,18;Hamawusaebo
56;127,79;Lacelu
6;787,89;Lunaetaeba
1;752,65;Gilalykujo
45;973,37;Kexylixu
63;432,82;Gaedushurene
62;620,80;Qamixokolasino
34;236,45;Qulavyzhae
77;204,13;Gotalidaenalyvae
35;633,04;Tajaevyjae
15;337,73;Nylubujy
7;583,50;Fyxaetycilawo
75;801,36;Fuzhaeluseraroqe
64;559,60;Qamesaelaxu
84;245,44;Tihacycufevu
11;863,65;Mylepe
6;613,38;Kaeshaeseporapy
41;761,63;Mivizhe
30;762,96;Cajelaeraehadypy
71;275,29;Xaejelaesije
30;208,10;Tolodavecagybe
50;947,52;Vykafaexuqabe
51;913,47;Gitopyjy
43;437,90;Vakyxoshi
97;849,81;Bygumaelaeshape
32;135,25;Tafijaezhae
73;653,58;Fyzhikaewe
99;827,93;Dasilaki
58;148,80;Cemaejylo
88;761,52;Batanekiqy
10;699,66;Caemujolafydu
38;403,15;Xaevujaeshumaelape
69;167,23;SHylanatujetu
23;736,12;Fyshykome
45;293,07;ZHyseqorefy
49;431,36;Ludatysaewoly
55;373,09;Fezhaesaci
10;158,77;Nakijujobae
40;921,99;Vysisizhotu
35;583,20;Dalikuty
24;66,71;Naexasyfitocaeki
18;545,94;Hesuloka
59;181,26;Vydunivila
81;569,74;ZHajybepacataeme
32;584,85;Niwaehisholy
10;48,50;Nuhoshe
34;777,59;Bishelyhe
16;531,08;Waelivaege
27;985,35;Myxyzhi
75;522,33;Tamaetaevidaeseky
43;755,18;Laecalemy
20;150,16;Bewado
4;210,99;Fashyci
48;456,02;Hypuqokakushi
12;703,17;Pyshysae
59;259,44;Havaevaeca
57;563,04;Mugaqu
23;45,58;Typaelalozhe
30;229,59;Navupotedere
29;112,99;ZHalijaemaeqae
88;512,39;Gaexujuhyluqizhy
31;387,06;Jiwodecocymu
17;75,13;SHecutesa
61;725,40;Qaewugyligasho
65;481,69;Hedalaebae
8;210,83;Fybele
95;182,74;Cacekyhesygu
5;167,50;Siwaeme
5;472,45;Qyhudy
66;501,76;Fekybeda
59;562,19;Howesaemushi
75;685,92;Lynyxe
1;684,67;Pewowyraeby
75;765,24;Rogabaeguzhaeqo
76;507,64;Hafexa
23;611,98;Liqyhyfuka
6;634,76;Pequbywy
52;991,61;Comibeqacalede
25;784,03;Miwemynywoluzhe
64;395,03;Sivubujy
39;812,40;Ruryxi
14;830,67;SHaedawaeshejace
39;699,66;Waejiruxywy
84;517,15;Jojyhuvahy
1;754,80;SHaegelaeshokile
91;373,32;Todumo
83;922,19;Gefiju
19;590,75;Rywafigawaebivae
48;813,41;Qikotyshedife
33;510,77;Xakufazhucu
40;622,32;Laxuqashae
76;384,92;Nolabae
41;351,26;Duraebulujedu
29;342,39;Bunosi
18;325,34;Jokutaehu
22;687,22;Laweramytacihy
62;465,39;Mikuhaenejazhybae
85;177,56;Gugujybi
24;211,37;Copebyhe
53;713,37;Qalulovimy
64;472,50;Purykesha
23;736,40;Maepaevoqygae
73;444,20;Faewoqo
3;76,02;Losoqohae
61;369,12;SHebaemi
19;517,92;Bipakobejae
91;585,92;ZHucujufomyly
41;413,18;SHabilasozhe
28;502,79;SHeshosozhepala
89;156,51;Jyjuwuga
52;587,28;ZHaenyshohafaewone
1;700,40;Lujosuwetobutae
53;304,21;Coguzhola
20;626,55;Vaelalaedo
89;854,84;Dohohaezhalilini
15;936,17;Niwishivesheha
3;166,39;Taecabaku
81;7,30;Lunony
90;773,60;Dufefo
34;335,81;Hewecoshipi
10;918,59;Peshyshafo
28;327,09;ZHoshejaexu
23;430,39;Kofetili
86;523,87;Xupasefaehiwule
13;336,23;Peloxaelozhoshixa
22;447,35;Hanonexuracae
72;618,72;Hudehyjuqoniki
11;258,45;Rejisaetyfae
44;825,27;Lyfareshoxaexu
90;664,75;Luzhowalosofe
20;553,80;Qaekykule
72;181,88;Nerijyxuso
54;417,73;Tyjekuno
51;119,77;Lihokoli
40;968,58;Qushobasha
49;643,21;Refibagu
20;168,74;Riqigylolae
21;197,57;Bazhaevyvi
72;918,39;Cycudifyxikewu
56;119,00;ZHoraezhobagae
60;988,66;Ryceleromiga
67;143,24;Liqefywashyquro
82;104,41;Xyhishafo
14;803,24;Juqataewi
33;400,38;Buzhogaevivaelu
92;413,23;Qyfesaeny
38;518,39;Bamypo
31;925,10;Cydive
37;362,87;Jikaekopojucaety
52;242,81;Pyrogelajushoqi
65;243,74;Lizhulalowuvyzhi
21;729,90;Xinomaefaki
52;462,94;Paesokelae
67;764,08;Wezhitozhisiqaewae
66;476,56;Vekaewaezhi
3;156,66;Nomaegae
83;902,79;Nukalae
22;28,89;Myrohy
81;49,85;Jinugaebolaega
93;584,34;Qeladaekasajae
49;304,41;Qyhiqylole
51;686,31;Poxumybunywyso
66;120,10;Fikaewolapa
35;895,85;Wulashugylosa
65;756,55;Myloxyshy
24;256,76;Tajyxiwicypae
61;365,41;Qabylobupoxe
71;302,36;Dyhudi
45;470,06;Padofaegijaevaete
3;557,53;Lynypulaebubi
36;34,50;Qekorelacaso
75;304,31;Qifily
91;401,25;Laexefyvufevo
67;224,31;Cifadulaecaetuzho
59;719,55;SHaewejuti
53;908,92;Humyqacaranuci
85;152,46;Vexyto
5;560,38;Jenoqaekeqaeli
41;624,16;Roraela
54;144,73;Boryrege
64;649,15;Helaejiqe
94;219,86;Pevakyxotixaxy
38;423,24;Sefalunihae
86;726,96;Xitekugaevawae
15;685,38;Nuciwyna
32;938,56;Logovaepi
99;220,93;Wemygyshepaso
24;135,07;Qixaefusy
53;37,70;Dilumerela
68;106,37;Jaequhilefely
31;985,65;Luxaexeqaezheve
14;636,47;Depocevy
69;886,28;Jolylaexany
44;211,64;Qibybutenu
22;684,25;Nulifywofepu
88;772,69;Sulaerarukexaeshi
42;925,01;Qaebevyvae
93;764,53;ZHilishy
14;109,02;Baevoty
23;315,53;Vamaery
28;158,79;Xacugumi
88;915,41;Vaxymadililo
5;465,13;Jukula
93;545,87;ZHomaqegoforae
80;683,62;Fewedadae
9;598,23;Delaexo
3;478,25;SHibydewokeshyzhy
66;511,46;Bafohoshaelepe
69;721,71;Myrushoqa
28;680,70;ZHohaja
15;607,17;Cesinabepufyfi
62;938,40;Guvywerate
69;402,16;Halamukuqejolu
61;649,74;Qaxiceme
89;410,13;Lywylodi
92;229,70;Hipaxyloqashino
12;527,93;Jakaepaele
80;921,21;Maefigagoxuti
31;116,49;Lufebageli
14;604,53;Qecahefytesu
93;27,76;Nugeshi
94;415,97;Maedaebaedae
27;347,31;Kezhyjyxytumitu
90;345,93;Qumaejega
59;55,90;Sasajaevo
38;420,96;ZHyluraena
38;328,49;Nafyshylae
4;506,30;Nukudezhe
67;492,34;Teketaepurysu
9;684,30;Sasoraefelu
37;446,96;Cyvuhy
23;488,10;SHuzhywebu
41;715,84;Hucyrydurigyve
67;593,07;Fodomolilofaery
81;490,53;Wenaexishohaje
97;97,75;Godaepewimazhaeli
75;254,29;Liwyjatusu
70;941,16;SHucymore
93;885,15;Laeruwolaelodo
26;160,32;Kaexefadu
20;875,08;Bifaeweqafu
66;477,09;Daetylevyzhu
20;702,27;Burojypytozhaehe
17;915,17;Mabemaxawotopi
62;986,65;Vyquzhojivibi
81;694,61;Waegirixaelo
7;789,11;Silepypuvae
17;612,17;Qitosaetasho
79;993,19;Ryvaeqaelehi
49;573,27;Lahycuwysody
81;441,96;Neraehogae
24;4,58;Lefuxyqacu
83;675,18;ZHyxyzhimu
83;668,15;Ruwugi
71;115,66;Suxomaetevy
19;865,90;Taebumodacohiry
86;709,92;Wulabilihaesusae
25;275,10;Kihaehicafe
97;494,56;Hodushaeshyquvucae
91;441,74;Sulaemoqene
63;320,41;Kyxetyja
38;639,74;Sematamu
7;654,16;Xolalo
29;435,45;Hakashifozhyfaewe
14;742,63;Baewynaru
35;906,61;Tyhusy
68;67,05;Napapepiwozhage
37;621,18;Vevedi
24;823,84;Kilutuby
10;153,40;Vuryqowusaeca
57;300,32;Kodysekava
91;213,18;Paezhyqae
53;845,70;Laezhoqaemamebasi
38;12,84;Wuraeve
80;685,07;Tigogacogotihe
95;598,46;Xoheporylu
42;832,94;Wetaqedulisa
59;0,39;Qeqotu
50;858,70;Caevawylucoca
96;157,29;Woqagototulyli
47;390,96;Raesipi
11;494,70;Majajaeleqykudu
6;966,80;Paefuquzhe
68;485,41;Dowaekovolyhusu
93;731,26;Bevibugigyzhe
18;975,50;Hashapate
18;908,71;SHysoluhubatobu
71;402,55;Vamelaexodywewe
32;713,29;Serotuto
24;899,25;Kuhunahixufaepi
6;726,51;Molaezhibagifae
18;166,67;Caemunodifarofo
3;558,58;Myshaqydytae
64;615,76;Hywadaecu
18;364,03;Niloxaevata
86;489,26;Tuqejowecae
5;186,09;Keshobyxesaja
22;310,72;Mowikejenevuso
81;664,30;Naemycaefymaexo
62;820,80;Xopavugoshucoshae
21;573,02;Paeshaexe
32;421,05;Faefijibosini
4;575,34;Waecanaezhisy
58;423,79;Tawabu
90;199,23;Qataeshonovy
92;376,68;Cebekihukylasae
11;461,26;Vuzhaesezhashewele
90;745,52;Jeboxaetovijyko
71;516,91;Puridumapaelaewa
10;860,74;Xykebyhamocufi
58;58,28;Feqaebenu
60;735,34;Nerudolaevusae
31;432,59;ZHutugaezhujaedyte
30;968,22;Sivojanu
66;933,69;Wyvaezhaekune
87;396,03;Migohaledexi
52;575,62;Qaewene
61;81,15;Qoluny
77;135,49;Qaepishaejebaefa
97;512,55;Kitugae
3;242,66;Lagake
89;155,14;Bovaxoqae
4;764,59;Vecolymowaeculi
83;804,10;Sexona
56;662,68;Ketitaesho
23;741,55;Kytesu
40;516,76;Faenagugyzhaeli
2;989,07;Kodafupozhali
57;134,62;Totuqubyhurae
17;180,24;Laxehygezhi
71;659,25;Syhumepyrume
41;246,91;Jyshihiti
94;313,77;Sexotuco
2;257,80;Lyleshygowilae
8;701,91;Tokilae
92;115,34;Faceshijisaeke
71;829,60;Haedetokujymi
96;45,98;Benecaemo
18;273,57;Govuhelu
96;693,70;Xogiqifi
22;315,00;Renehadu
9;606,72;Hiwedyshihusovy
95;566,40;Raenecatibewora
28;896,24;ZHekycogezhowu
13;510,10;Quvyma
52;176,21;Tizhamaesekaewu
2;143,02;Berumyra
75;476,01;Nawoxeje
38;655,62;Fivuri
96;886,82;Gudukyho
49;682,98;Cuwiniliguvunu
12;140,51;Gysurolaefidaevi
5;361,85;SHecali
19;167,33;Pushytybushaegefae
22;414,80;Henijexydi
49;42,66;Xigishuzhaebae
99;696,71;Cetopema
10;105,98;SHexona
77;872,29;Jycozhojaca
52;155,30;Hafexo
51;12,98;ZHilapodukajyso
38;229,33;Laeshyhonajaerusa
19;746,97;Javasaecae
95;927,38;Fobygypelaelae
39;334,67;Waepusewabefe
85;859,94;Naeteru
31;175,27;Fecebydukuxi
87;349,59;Tihacu
32;863,06;Jikerudu
49;565,98;Pybaedynylole
12;461,41;Niwozhae
64;982,85;Dawagaefafiseso
88;22,90;Taecywimy
92;389,64;Neshimikaevaeca
51;566,31;Gatashozhyzhodiqa
88;782,28;Fobaba
7;607,68;Xivyraelo
36;603,31;Vyzhexenubidipu
13;662,64;Lysawucae
56;61,18;SHaexulo
76;990,64;Xonegonikixa
91;82,43;Rakenudo
75;749,59;Faetyfypeco
6;439,60;Raevaeforafyshihe
26;209,00;Vuwaefashydacy
41;246,70;Rolyryshe
31;697,81;Laehodaehe
22;652,07;Piqybu
71;635,05;Pufanefusyjety
41;101,48;Vadajavi
3;937,67;Qenibe
89;272,46;Naekimybeshifo
54;622,56;Maewykepu
47;290,58;Bopulenashu
9;318,72;Vovixyki
74;902,58;SHidebivakysalu
96;853,15;Rulavo
77;313,64;Fodoso
88;509,96;Qiqecykecezhafae
44;672,14;Mutiwixuzhaeraedy
12;900,34;Maesalivihimere
4;731,70;Fuhytosygavo
71;872,61;Jaejicavaxae
60;3,99;Likamuco
12;461,62;Loriripetite
42;567,25;Qutaja
62;361,30;Recilisicipe
18;696,14;Qugobezhexaexu
80;896,23;Cibulidysa
86;600,79;Hipeniraeditu
67;508,92;Gymuce
3;252,37;ZHypequloqiqe
61;348,43;Ruwulyneravizhy
37;896,34;Venylo
96;809,05;Bapabewafolo
3;45,75;Qaefypyvehyxo
54;332,49;Gidoreryki
59;583,87;Falaebaefi
28;79,26;Vaedezhejaemadu
81;849,18;Holaeshaelotaehy
98;905,49;Rumizhimirykuwi
40;393,64;Gicoxiqyju
83;724,95;Rymorushae
3;245,26;Kybaegi
7;970,34;Mixihaeraezhopushu
36;229,89;Liwohodijy
29;3,02;Jusaekyludaenuga
81;974,34;Lyroli
78;826,50;Lokineva
21;46,87;Fixepaedavolu
26;147,81;Gekoxodaxuno
50;112,45;Helaelae
33;837,53;Soxaera
38;647,46;Wypatypycahuqe
45;955,03;Tyfelalo
26;486,30;Goxokysata
16;614,08;Kobumu
82;225,37;Tehyridunopae
26;137,63;Syzhaejolibanoca
12;408,37;Gehehocae
95;408,89;Newigo
15;960,48;Paqinygy
64;798,66;Vudisacuqe
51;724,73;Dofyzhuvaxa
1;660,87;Fefumegocolo
3;551,70;Karaenejabyhae
71;121,48;ZHaesumashiqi
12;477,12;Pymeqonora
36;220,17;ZHupopa
37;990,50;Vecaenipyjuzhi
52;571,58;Rokecojuraly
24;81,41;Hifibydo
9;38,61;Cemunae
87;23,23;SHugybaewizhae
80;783,49;Mawasizhaxaerishae
70;681,23;Vizhyqi
1;151,96;Pukyjenaejiko
50;689,69;Xalemicolo
83;287,01;Waeqolaexiqeci
97;136,66;Recylegejexo
65;6,91;Lyqaece
7;113,63;Lypirulejozhe
22;414,00;ZHokadu
62;305,05;ZHejibaefedoxigu
6;801,18;Xyvamo
38;391,46;Cimavowaeferila
86;212,22;Rufozhiwaejape
98;646,51;Jufebyxivylaeqe
51;564,36;Kaeqicae
44;125,41;Qubelelihaeci
98;621,26;Kaekalonodonaeli
91;46,67;ZHaenylirezhy
64;325,97;Wowymewopapenae
25;475,01;Josuzhujamae
60;572,28;Tyvejehoqoshugae
24;803,75;Naecenegysynyji
21;282,69;Sabelyzhawu
5;816,73;Kiqaekaexenae
3;37,70;Rijytosoveqy
33;918,31;Cygysusaedyzhae
16;799,74;Myfonamy
19;483,33;ZHaeshupobetaera
61;303,45;Culumela
30;240,73;Rovybipunu
46;756,08;Lelare
85;468,19;Mebaelae
42;973,76;Laeqymyzhocy
75;96,24;Boducosae
1;524,67;Byzhafinutaepo
9;355,50;Lapiselaqatafa
26;180,67;Dojuvaeraelytae
97;836,79;Cyhireje
13;830,86;Muluhaxanaelu
22;85,17;Dolejohe
69;86,60;Motaepibelopa
58;494,81;Cucaeqyshushyso
93;676,42;Kushenivucaeby
11;67,29;Xizhucozhire
25;681,23;Pusheholidyhaqa
63;985,69;Fewefishosomo
29;344,12;Tushoshishugefyrae
74;175,28;Coshynibaesu
70;541,04;ZHadecodugu
86;372,75;Haefofu
46;367,28;Jaegaefyhe
43;654,42;ZHishyqanire
50;344,82;Bowaekaezhumeva
74;121,93;Laecishive
79;529,14;Bopupolylodijy
12;114,44;SHatocaesu
84;986,75;Hohenaekygogaeho
40;890,82;Lesimyne
17;763,30;Viryzhozhacaeji
90;269,09;Maefowaeralebishae
84;111,77;Cidyshufaeruny
66;403,05;SHeqotynaputa
56;566,43;Juwypidaje
58;72,84;Divycedigewyxa
72;347,80;Coquheletaehae
43;283,15;Haexyvaewaeduxova
38;63,30;Gaejoxyfutigoshu
33;291,41;Laqapejeqe
63;462,87;Raekogaetuwy
77;6,92;Dadugeqocy
76;813,08;Xashoxejegebe
59;613,17;Xugaehurulepa
57;547,90;Lamaezhaesunapipe
27;689,88;Gaekushi
54;594,20;Nemuhutinuzhi
9;216,90;ZHaevumilyheqosa
85;148,13;Faerurijina
45;261,95;Jilyshegaevaehy
37;981,02;Xijaece
76;548,88;Vyqaebasaenykihi
55;122,96;Bivedy
70;672,58;Nehogymufihaepe
20;711,36;Gugymaebu
34;710,73;Jalotumewa
77;822,77;Kucanaelysi
62;160,88;Jycelaqaecyxa
57;769,73;Hesebetopuraco
67;759,29;ZHahaedehylaesase
64;850,71;Qycypugaexi
70;283,10;Jytifetyselaecy
18;995,85;Tocoqyzhelyke
28;817,05;Somesuqaebe
19;404,34;Tabadowopejuma
30;79,01;Haejovodyshi
57;515,06;Faesaededo
4;155,84;Dysaevulybu
19;838,83;Fybifavikela
75;509,14;Wodywelipy
52;273,61;Mygetevaejoxaefae
52;143,91;Daeteruzhunegufo
79;510,45;Hazharae
30;183,64;ZHaegyfatakemomae
76;928,95;Toqufi
50;841,87;Nygelydo
6;231,93;Lashawaepere
29;453,40;Taesudo
92;954,79;ZHehemoheqy
80;197,11;Caxyjunaeholu
51;113,16;Fyxegaeqelejo
62;230,38;Votusalulaxyjo
71;938,77;Xiqaete
59;615,25;Vamyfolaeraejaewi
4;856,10;Xaeqydaenogae
76;369,62;Maecakivaerenu
79;788,23;Siqidusyki
91;692,48;Papeseraegi
66;690,63;Dejeshiqujakemy
88;523,63;Vipaguwae
78;404,18;Wiraenykaluju
16;343,17;Qashylymoli
55;609,30;Gorubaraedae
90;90,77;Syvigemaekotae
88;973,83;Lojuraenaele
25;656,25;Darysaeqo
56;731,91;Jecixu
31;551,41;Nyxyxyhu
99;17,34;Danogy
81;487,14;Cupygeci
35;816,65;Qukumoliwa
14;566,55;Vaesyzhoshonikaety
21;147,13;Lonyqaelaevaeli
27;855,47;SHokojydesogy
17;843,45;Gudequcoge
73;63,33;Lirycixolero
33;27,41;Kalumygaemu
54;469,72;Vaevahaepubaqo
74;201,18;Xatexekilae
94;392,83;Qehiwaefaegowymu
27;25,21;Syvuraraely
74;698,46;Dobopokupusho
13;832,30;Hohaeky
79;54,12;Kakytyrebyry
59;441,50;Titaebyba
12;767,35;Bataekekohowamu
47;952,94;Noviqo
79;941,04;Vygaejenizhawishi
29;786,73;Cakijaehu
77;727,06;SHanotalo
24;22,89;Hulilaebuby
70;325,67;Vibohofaelava
3;467,71;Xowadabiky
40;302,59;Rixegojyshe
89;912,97;Hazhaejexiqikubu
22;104,20;Laejuciqa
37;879,33;Laezhaepi
55;566,78;Lasheri
16;336,31;Ladylyshaepesaxae
63;587,93;Solodaejo
15;822,05;Vycufotaexa
28;812,00;Qorypero
27;863,62;Jufili
30;748,24;Wuhyco
2;214,60;Jyrazhaenexetubi
55;527,65;Seshezhylepaegu
54;133,30;Bebudosho
22;9,53;Sesavunyxulaeme
99;575,45;Jydyvishyfe
3;405,96;Qazhejunu
13;373,78;Dycyjyzhutyshae
92;617,77;Vulagyrushaji
36;37,28;Kaelihaelyfaenae
19;591,83;Bilaecyhifu
49;858,43;Xabatimyxewu
31;160,73;Jaxepujyzhozhe
20;226,89;ZHucicivobudi
25;446,82;SHexelazhuxibaco
13;716,46;Qekatosyhufi
43;800,55;Fijozho
38;126,10;Nywirymyrysuqy
82;339,49;Kydisysaege
85;131,77;Ripodyquby
95;745,55;Poqaenaehibo
29;798,63;Taenosaevishatofi
45;161,61;ZHetunabyha
84;895,40;Leqifu
77;805,15;Vaewewuqu
91;669,67;Turidelu
98;63,04;Rynoshiqodivu
21;253,35;Sylyquvuluwala
96;722,85;Kinanuci
33;894,11;Kuzhaehoqaewagy
60;676,53;Varyluqi
8;458,94;Fashygunizhute
39;507,16;Timenalofexa
47;401,30;Feromyxi
82;989,22;Civebyzhasu
11;827,52;ZHaforoleshylae
58;890,72;Vamyshakaecuqu
74;805,32;Maeshodigelyfaefa
59;85,54;Caelushygepyry
49;563,62;Luxaepavebe
31;812,16;Wegaqilapuko
14;733,70;Soviby
80;403,09;Bejigicepiqu
28;550,12;Pegapaeqaelugu
81;810,95;Gotutefa
62;281,06;ZHudaetaemuxaere
74;727,95;Dusoqyci
77;891,30;ZHibuly
16;110,70;Tuqynaeshokae
13;257,26;Fydovuba
6;687,10;Taetimota
1;886,41;Kaeshutu
29;482,34;Paelykafu
16;776,20;Cyhisibajiso
10;804,46;Savudycelemebae
47;514,16;Mikerizhoryjy
2;273,91;Qosacyridure
38;900,39;Gedelusexymymae
34;758,63;Gywashahaevuny
93;726,84;Cushocy
